duration,total_bytes,total_packets,avg_packet_size,packet_rate,byte_rate,protocol
50232064,647999999.9986895,12000000.00146409,53.99999999330239,0.2388912389,12.900126899,VOIP
59593100,17639999999.99734,126000000.00244986,139.99999999725685,2.1143387406,296.0074236782,VOIP
59999690,903654999999.9987,6856000000.000315,131.8049883313823,114.2672570475,15060.9944818048,VOIP
50234132,648000000.0024148,12000000.000974981,53.99999999581382,0.2388814044,12.8995958366,VOIP
50236824,648000000.0021378,11999999.998178966,54.0000000083728,0.2388686036,12.8989045964,VOIP
59581728,17639999999.999176,126000000.0022497,139.9999999974938,2.1147422915,296.0639208047,VOIP
59984412,903055999999.9985,6854999999.998409,131.7368344274556,114.2796898634,15054.8445819557,VOIP
50231767,647999999.9986112,11999999.998113848,54.00000000837195,0.2388926513,12.9002031722,VOIP
50232753,647999999.9977839,11999999.999865936,54.00000000041861,0.2388879622,12.8999499589,VOIP
59574825,17640000000.00132,126000000.00239241,139.99999999735223,2.114987329,296.0982260544,VOIP
59981947,902268999999.9996,6855000000.00072,131.62202771698102,114.2843862671,15042.3426568664,VOIP
50229311,648000000.0010191,12000000.001321115,53.99999999413991,0.2389043322,12.9008339374,VOIP
50233817,647999999.997973,11999999.99856708,54.00000000627922,0.2388829023,12.8996767257,VOIP
59618375,17639999999.997772,125999999.99998409,140.0,2.1134423741,295.881932374,VOIP
59994546,903046999999.9999,6853999999.999552,131.75474175664706,114.2437180873,15052.1515739114,VOIP
50232080,648000000.0021263,12000000.001062624,53.999999995395385,0.2388911628,12.9001227901,VOIP
50234366,648000000.0001392,11999999.998421125,54.00000000711654,0.2388802916,12.8995357481,VOIP
59574998,17639999999.99836,125999999.99747764,140.00000000278962,2.1149811872,296.0973662139,VOIP
59992031,905294000000.0015,6879000000.002484,131.60255851136424,114.6652294536,15090.2375683864,VOIP
50232873,648000000.0004947,11999999.998520778,54.000000006697725,0.2388873915,12.8999191426,VOIP
50233544,647999999.9987823,12000000.001744928,53.99999999204635,0.2388842006,12.8997468305,VOIP
59583897,17639999999.999886,126000000.0026379,139.9999999970681,2.1146653097,296.0531433518,VOIP
59996856,901038000000.0022,6839000000.000764,131.74996344493368,113.989306373,15018.0869477561,VOIP
50232311,647999999.9991055,11999999.999704367,54.000000001255806,0.2388900642,12.9000634671,VOIP
50234052,647999999.9979016,11999999.99949601,54.00000000209309,0.2388817848,12.8996163797,VOIP
59568933,17639999999.998707,126000000.0021182,139.9999999976362,2.1151965237,296.127513313,VOIP
59987720,902609999999.9994,6844000000.002132,131.883401519538,114.0900170902,15046.5795332778,VOIP
50232711,647999999.9998598,11999999.998043912,54.000000008790714,0.2388881619,12.8999607447,VOIP
50233904,647999999.9992223,11999999.999613494,54.000000001674465,0.2388824886,12.8996543848,VOIP
59573070,17508000000.00136,125000000.00220442,140.0639999975408,2.0982635275,293.8911827106,VOIP
59998263,902446999999.999,6860999999.997612,131.53286692906474,114.3533105283,15041.2187766169,VOIP
50233290,647999999.9997542,12000000.001948966,53.99999999120917,0.2388854085,12.8998120569,VOIP
50236306,647999999.9992001,12000000.00128761,53.9999999941391,0.2388710667,12.8990376004,VOIP
59576719,17508000000.00189,124999999.9982396,140.06400000198764,2.0981350114,293.8731822409,VOIP
59988685,928077999999.998,6842000000.002782,135.6442560654225,114.0548421757,15470.884217582,VOIP
50235724,648000000.0009819,12000000.000669388,53.99999999706958,0.2388738341,12.8991870407,VOIP
50234600,647999999.9998829,12000000.00036994,53.999999998325514,0.2388791789,12.8994756602,VOIP
59529040,17508000000.00244,124999999.99918441,140.0640000009334,2.099815485,294.108556093,VOIP
59997446,929253000000.0032,6843000000.000496,135.79614204295424,114.054854935,15488.2092814418,VOIP
50233343,647999999.998925,11999999.999049844,54.00000000418611,0.2388851564,12.8997984466,VOIP
50234953,647999999.9976172,12000000.000327986,53.9999999983255,0.2388775003,12.8993850158,VOIP
59580990,17639999999.999786,125999999.99880685,140.00000000132403,2.1147684857,296.0675880008,VOIP
59995982,928106000000.0006,6838999999.998881,135.70785202517217,113.9909669284,15469.4692721256,VOIP
50233062,647999999.9984319,11999999.998761648,54.00000000544191,0.2388864927,12.8998706071,VOIP
50235257,648000000.0012889,11999999.999000559,54.00000000460489,0.2388760547,12.8993069549,VOIP
59577783,17640000000.00154,125999999.99703212,140.00000000330988,2.1148823211,296.083524961,VOIP
59996649,923772000000.0027,6824999999.998117,135.3512087912465,113.7563532923,15397.0599257969,VOIP
50233614,648000000.0017086,12000000.000868868,53.99999999623248,0.2388838677,12.8997288549,VOIP
50235050,647999999.9984089,11999999.99801695,54.00000000879113,0.238877039,12.8993601081,VOIP
59574555,17243999999.998222,123000000.00114396,140.19512194990116,2.064639845,289.4524348524,VOIP
59998980,923782999999.9982,6835999999.998363,135.13502047984485,113.9352702329,15396.6450762996,VOIP
50234822,648000000.0022401,11999999.99864607,54.00000000627936,0.2388781232,12.8994186543,VOIP
50235062,648000000.0014337,12000000.001142884,53.9999999949765,0.238876982,12.8993570268,VOIP
59578311,17640000000.00283,126000000.00244592,139.99999999730477,2.1148635785,296.0809009843,VOIP
59997323,925568000000.0013,6821999999.997201,135.67399589568765,113.7050731413,15426.8216266916,VOIP
50234948,648000000.0023654,12000000.001532245,53.999999993302005,0.2388775241,12.8993862998,VOIP
50237234,647999999.9990196,12000000.001842482,53.999999991627135,0.2388666542,12.8987993248,VOIP
59570995,17640000000.002483,125999999.99929436,140.00000000080377,2.1151233079,296.1172631077,VOIP
59998482,930285999999.9982,6856999999.998792,135.66953478199827,114.2862247748,15505.158947188,VOIP
50234045,648000000.0013062,12000000.000117214,53.999999999581384,0.2388818181,12.8996181773,VOIP
50233409,647999999.9996667,12000000.002226423,53.99999998995332,0.2388848426,12.899781498,VOIP
59587751,17640000000.0019,125999999.99877927,140.00000000137146,2.1145285379,296.0339953089,VOIP
59994235,929703999999.9982,6857999999.998813,135.56488772239123,114.3109833803,15496.5556273865,VOIP
50234097,648000000.0005308,11999999.999079568,54.00000000418618,0.2388815708,12.8996048242,VOIP
50234070,647999999.999078,11999999.999331744,54.00000000293032,0.2388816992,12.8996117575,VOIP
59576465,17639999999.9984,125999999.99811617,140.00000000208047,2.1149291083,296.0900751664,VOIP
59999149,929215999999.9991,6869999999.999964,135.25705967976768,114.5016240147,15487.1529927866,VOIP
50231400,647999999.9987979,11999999.99839638,54.000000007116114,0.2388943967,12.9002974235,VOIP
50234263,647999999.9990027,11999999.998493107,54.00000000669791,0.2388807814,12.8995621972,VOIP
59570690,17508000000.0024,124999999.99956529,140.0640000005063,2.0983473584,293.902924408,VOIP
59999529,929669999999.9989,6846999999.998068,135.77771286698717,114.1175624895,15494.6216327798,VOIP
50234235,648000000.0004342,12000000.00103133,53.99999999539519,0.2388809146,12.8995693873,VOIP
50235779,648000000.0014802,12000000.002074055,53.9999999907901,0.2388735726,12.8991729182,VOIP
59576799,17639999999.999,126000000.00020564,139.9999999997636,2.1149172516,296.0884152235,VOIP
59987928,928643000000.0029,6858999999.997927,135.39043592364538,114.3396718086,15480.4980095329,VOIP
50231718,647999999.9995719,12000000.001387399,53.99999999372103,0.2388928844,12.9002157561,VOIP
50234694,648000000.0006216,12000000.00010454,53.99999999958137,0.2388787319,12.8994515225,VOIP
59569333,17507999999.99716,124999999.99801587,140.06400000220054,2.0983951591,293.9096195688,VOIP
59999587,927887000000.0015,6848999999.99949,135.4777339757732,114.1507857379,15464.8897833247,VOIP
50234328,647999999.99933,11999999.998313114,54.00000000753516,0.2388804723,12.899545506,VOIP
50234639,647999999.9996179,11999999.998132382,54.000000008372446,0.2388789934,12.8994656456,VOIP
59580605,17639999999.99918,125999999.99978136,140.00000000023644,2.114782151,296.0695011405,VOIP
59988540,925215999999.999,6836999999.999755,135.32485008044935,113.9717686078,15423.2125002542,VOIP
50232850,647999999.9976597,11999999.999584565,54.00000000167443,0.2388875009,12.899925049,VOIP
50235537,647999999.9977149,12000000.000701912,53.99999999665097,0.2388747233,12.8992350574,VOIP
59575209,17639999999.997124,125999999.99849007,140.00000000165488,2.1149736965,296.0963175135,VOIP
59998926,928263000000.002,6851000000.000832,135.49306670557425,114.1853772516,15471.3269367522,VOIP
50232535,648000000.001816,11999999.998359213,54.00000000753488,0.2388889989,12.9000059424,VOIP
50236797,647999999.9983089,11999999.999131404,54.00000000376776,0.238868732,12.8989115289,VOIP
59586070,17640000000.00281,125999999.99989241,140.00000000014185,2.1145881915,296.0423468103,VOIP
59996613,929067999999.9984,6862999999.999113,135.3734518432345,114.389790637,15485.3408141556,VOIP
50234454,648000000.0012811,12000000.001791233,53.99999999204621,0.2388798732,12.8995131509,VOIP
50234068,648000000.0000719,11999999.99879199,54.00000000544203,0.2388817087,12.8996122711,VOIP
59573404,17507999999.998627,125000000.00069796,140.06399999920694,2.0982517635,293.8895350012,VOIP
59989640,924607999999.9987,6826999999.998856,135.43401201115478,113.8029833151,15412.7946092025,VOIP
50232875,648000000.0007284,11999999.99908325,54.00000000418607,0.238887382,12.899918629,VOIP
50235496,647999999.9983323,11999999.997736428,54.000000010047096,0.2388749182,12.8992455852,VOIP
59580475,17507999999.99711,124999999.99711706,140.06400000320724,2.0980027433,293.8546562443,VOIP
59999147,927716000000.002,6857000000.000754,135.29473530697095,114.2849580845,15462.1531536107,VOIP
50233598,648000000.000831,12000000.001503792,53.99999999330219,0.2388839438,12.8997329636,VOIP
50235653,647999999.9998684,12000000.00018362,53.999999999162746,0.2388741717,12.8992052716,VOIP
59575825,17640000000.00251,126000000.00027327,139.9999999997163,2.1149518282,296.0932559474,VOIP
59986689,932056000000.0009,6854000000.002931,135.98716078196708,114.2586816219,15537.7137084529,VOIP
50235042,648000000.0013748,12000000.000955738,53.999999995813745,0.2388770771,12.8993621624,VOIP
50236267,647999999.9976878,11999999.99911991,54.000000003767724,0.2388712521,12.8990476143,VOIP
59579179,17639999999.99855,125999999.99803203,140.0000000021751,2.1148327673,296.0765874266,VOIP
59996078,929839999999.9995,6857999999.999214,135.58471857686,114.3074718984,15498.3464085769,VOIP
50233973,647999999.9997008,12000000.000738665,53.99999999665107,0.2388821605,12.8996366662,VOIP
50234567,647999999.9998834,11999999.999160599,54.00000000376759,0.2388793358,12.8994841341,VOIP
59576837,17639999999.999058,125999999.99790807,140.00000000231688,2.1149159026,296.0882263689,VOIP
59995265,930288999999.9988,6866000000.00094,135.49213515873456,114.4423647433,15506.0403516844,VOIP
50232888,648000000.0021973,12000000.000226738,53.99999999916278,0.2388873202,12.8999152906,VOIP
50235801,648000000.0012445,11999999.997604288,54.00000001088441,0.2388734679,12.8991672692,VOIP
59638141,17639999999.998962,126000000.0027189,139.99999999697076,2.1127419113,295.7838675756,VOIP
59999534,934586000000.001,6855000000.002496,136.33639679061426,114.2508873486,15576.5543112385,VOIP
50235277,647999999.9991394,11999999.999146808,54.00000000376765,0.2388759596,12.8993018193,VOIP
50235143,647999999.9985665,11999999.999601344,54.00000000167449,0.2388765968,12.8993362276,VOIP
59578162,17508000000.002777,124999999.99977143,140.06400000027833,2.098084194,293.866064549,VOIP
59998704,929228999999.9976,6844000000.000794,135.7727936878857,114.0691305599,15487.4845296658,VOIP
50234924,647999999.9998603,12000000.000276497,53.99999999874412,0.2388776382,12.8993924625,VOIP
50235867,647999999.9990463,11999999.999238105,54.00000000334905,0.2388731541,12.8991503222,VOIP
59569259,17640000000.002197,126000000.00031354,139.99999999966906,2.115184948,296.1258927193,VOIP
59997822,930524000000.0012,6858999999.999636,135.66467415075823,114.3208165123,15509.2963207898,VOIP
50233951,647999999.9993769,11999999.999802409,54.00000000083723,0.2388822651,12.8996423156,VOIP
50234875,647999999.9998974,11999999.9999981,53.99999999999999,0.2388778712,12.8994050448,VOIP
59593685,17640000000.001923,125999999.99984346,140.00000000018917,2.1143179852,296.0045179284,VOIP
59981415,930438999999.9978,6863999999.999037,135.55346736598608,114.4354463795,15512.1215463156,VOIP
50235295,647999999.9990387,11999999.99877283,54.00000000544216,0.238875874,12.8992971973,VOIP
50235521,647999999.9975684,12000000.001629487,53.99999999246467,0.2388747994,12.8992391658,VOIP
59583309,17640000000.002586,125999999.99967799,140.00000000037832,2.1146861783,296.0560649628,VOIP
59994666,928087000000.0013,6860999999.999255,135.2699314968812,114.3601666188,15469.491904497,VOIP
50237139,648000000.002402,12000000.00162602,53.99999999288307,0.2388671059,12.8988237169,VOIP
50234816,648000000.0025091,12000000.00209307,53.99999999079028,0.2388781518,12.899420195,VOIP
59582073,17639999999.997665,125999999.9998982,140.0000000000946,2.1147300464,296.0622064962,VOIP
59992398,931476000000.0015,6869000000.000726,135.60576503128593,114.4978402097,15526.5672160663,VOIP
50233541,647999999.9994618,11999999.998408606,54.00000000711642,0.2388842148,12.8997476009,VOIP
50234708,647999999.9991677,11999999.998775233,54.0000000054421,0.2388786653,12.8994479275,VOIP
59581223,17507999999.997623,124999999.9992946,140.06400000077141,2.0979764044,293.8509671075,VOIP
59991263,929629999999.9988,6853000000.001695,135.65299868667282,114.2333009392,15496.0898222796,VOIP
50231200,647999999.9996006,11999999.99943448,54.000000002511555,0.2388953479,12.9003487872,VOIP
50233462,648000000.0006216,11999999.99926731,54.0000000033489,0.2388845905,12.8997678878,VOIP
59573451,17376000000.00171,123999999.99853794,140.12903225973054,2.0814641072,291.6735510253,VOIP
59999615,926842000000.0016,6854000000.0024605,135.22643711696364,114.2340663353,15447.4657879055,VOIP
50233992,648000000.0011505,11999999.99834684,54.0000000075351,0.2388820701,12.8996317872,VOIP
50235761,648000000.0010315,11999999.997507313,54.00000001130305,0.2388736581,12.8991775401,VOIP
24263581,375570999999.9991,2763000000.001117,135.92870068760305,113.8743699869,15478.7951539387,VOIP
56696242,16799999999.997877,120000000.00026831,139.99999999966928,2.116542398,296.3159357193,VOIP
10080544,216000000.00004745,3999999.999926208,54.000000001008054,0.396803982,21.4274150284,VOIP
10077291,216000000.00029254,3999999.999800139,54.00000000277126,0.3969320723,21.4343319053,VOIP
59995477,982418999999.9988,5993999999.997646,163.90040040046455,99.9075313627,16374.8843933685,VOIP
59099367,8959999999.997982,64000000.00015445,139.9999999996306,1.0829219203,151.6090688416,VOIP
50240641,648000000.0011953,11999999.997510104,54.000000011304145,0.2388504557,12.8979246105,VOIP
50242244,647999999.997597,11999999.998745965,54.00000000544291,0.2388428351,12.8975130967,VOIP
59996826,899920000000.0016,6783000000.001381,132.67285861710428,113.0559806614,14999.460138108,VOIP
50235138,647999999.9987792,12000000.000814643,53.999999996232376,0.2388766206,12.8993375115,VOIP
50235484,647999999.9979821,11999999.999683544,54.0000000012559,0.2388749753,12.8992486665,VOIP
59579304,17639999999.998634,125999999.99875611,140.00000000137126,2.1148283303,296.0759662449,VOIP
59992296,896271999999.9983,6789000000.000371,132.0182648401752,113.1645303257,14939.7849350523,VOIP
50234380,648000000.0010436,12000000.002158938,53.99999999037174,0.2388802251,12.8995321531,VOIP
50235703,647999999.9990118,11999999.997842032,54.0000000096285,0.2388739339,12.8991924329,VOIP
59569780,17640000000.0022,126000000.00052634,139.99999999943265,2.1151664485,296.1233027888,VOIP
59994212,896057000000.0011,6795000000.000868,131.8700515084454,113.260925904,14935.7241328547,VOIP
50235648,648000000.0013905,12000000.001421183,53.99999999372054,0.2388741955,12.8992065555,VOIP
50234955,648000000.0007379,12000000.000850914,53.999999996232376,0.2388774908,12.8993845023,VOIP
59583913,17640000000.0006,125999999.99957865,140.0000000004729,2.1146647418,296.053063853,VOIP
59992218,895563999999.9976,6791000000.000368,131.8751288469959,113.1980151159,14928.0028286335,VOIP
50232490,647999999.9982495,11999999.998107122,54.000000008372076,0.2388892129,12.9000174986,VOIP
50236967,647999999.9998014,12000000.000275418,53.999999998744066,0.2388679237,12.8988678795,VOIP
59579566,17639999999.997982,125999999.99977282,140.0000000002364,2.1148190304,296.0746642565,VOIP
59991510,910839000000.0009,6793999999.999582,134.0652045922957,113.2493581175,15182.7983659688,VOIP
50232775,648000000.0015973,12000000.00105284,53.99999999539533,0.2388878576,12.8999443093,VOIP
50235300,647999999.998423,11999999.99755206,54.000000010884314,0.2388758502,12.8992959134,VOIP
59577973,17640000000.001804,126000000.00103422,139.9999999988652,2.1148755766,296.0825807216,VOIP
59990126,911313000000.002,6809999999.999946,133.8198237885476,113.518681391,15191.0499404519,VOIP
50234545,648000000.0012475,11999999.998348618,54.00000000753518,0.2388794404,12.8994897834,VOIP
50236260,647999999.9990083,11999999.999888605,54.00000000041864,0.2388712854,12.8990494117,VOIP
59570667,17639999999.998055,125999999.99883726,140.0000000012765,2.1151349539,296.1188935487,VOIP
59999586,912342999999.999,6802000000.002154,134.12863863565275,113.3674489021,15205.8215868356,VOIP
50235530,648000000.0014346,12000000.001421997,53.99999999372056,0.2388747566,12.8992368549,VOIP
50237783,648000000.0023377,11999999.998926897,54.00000000502377,0.2388640438,12.8986583664,VOIP
59569336,17640000000.001648,126000000.00103296,139.99999999886535,2.1151822139,296.1255099436,VOIP
59999488,898679999999.9976,6788999999.999636,132.37295625276857,113.1509655549,14978.1278133573,VOIP
50233195,648000000.0016108,11999999.998169338,54.000000008372204,0.2388858602,12.8998364528,VOIP
50237800,648000000.0015805,12000000.0004014,53.99999999832541,0.238863963,12.8986540016,VOIP
59569084,17507999999.99877,125000000.00188465,140.0639999978784,2.0984039305,293.9108481171,VOIP
59999660,897406000000.0026,6784999999.998792,132.26322770820374,113.0839741425,14956.8514221581,VOIP
50234896,648000000.0007502,11999999.997967286,54.00000000920973,0.2388777713,12.8993996524,VOIP
50238080,647999999.9990821,12000000.000355136,53.9999999983254,0.2388626317,12.8985821114,VOIP
59589154,17639999999.99709,126000000.00053257,139.99999999938515,2.1144787523,296.0270253207,VOIP
59997169,900481000000.0029,6791000000.002041,132.5991753791389,113.1886739523,15008.7248283332,VOIP
50234480,647999999.9981173,11999999.998662759,54.0000000058607,0.2388797495,12.8995064744,VOIP
50237224,648000000.0001227,11999999.99944408,54.00000000251186,0.2388667017,12.8988018924,VOIP
59583341,17639999999.99778,126000000.00083533,139.99999999905424,2.1146850426,296.055905962,VOIP
59991723,911084000000.001,6789999999.999098,134.180265095747,113.1822801622,15186.8283563051,VOIP
50235722,647999999.9986511,12000000.00016108,53.99999999916274,0.2388738436,12.8991875542,VOIP
50235573,647999999.9975636,11999999.999861853,54.00000000041863,0.2388745521,12.8992258135,VOIP
59570657,17640000000.000954,126000000.001028,139.99999999886535,2.115135309,296.1189432576,VOIP
59991941,912298000000.0023,6796000000.000451,134.24043555031514,113.2818823115,15207.0092214553,VOIP
50233485,648000000.0012505,11999999.998069633,54.00000000879086,0.2388844811,12.8997619815,VOIP
50237634,647999999.9981911,12000000.00154806,53.99999999288299,0.2388647523,12.8986966225,VOIP
59579264,17640000000.00097,126000000.00221987,139.99999999754118,2.1148297502,296.0761650228,VOIP
59988640,899100999999.9998,6782999999.999,132.55211558309486,113.0714081866,14987.8543670935,VOIP
50234968,647999999.9983662,12000000.001737272,53.99999999204613,0.238877429,12.8993811641,VOIP
50236613,648000000.0022506,11999999.99929743,54.00000000334911,0.2388696069,12.8989587734,VOIP
59574241,17508000000.001324,125000000.00071418,140.06399999921035,2.0982222837,293.8854059425,VOIP
59990542,857546999999.999,6385999999.997278,134.2854682117702,106.4501134195,14294.7033217336,VOIP
59094232,8960000000.000776,63999999.99878144,140.00000000267772,1.0830160209,151.6222429289,VOIP
50232112,647999999.9985592,12000000.000252388,53.99999999874419,0.2388910106,12.9001145721,VOIP
50232127,648000000.0011015,12000000.002066892,53.999999990790776,0.2388909393,12.90011072,VOIP
59998883,901849999999.9994,6716999999.997977,134.26380824777,111.9520841746,15031.1131625567,VOIP
50228982,648000000.0007472,12000000.000106854,53.99999999958142,0.238905897,12.9009184379,VOIP
50230243,648000000.000143,11999999.999537554,54.00000000209293,0.2388998994,12.9005945681,VOIP
59574632,17639999999.99752,125999999.997344,140.00000000293144,2.1149941807,296.0991853042,VOIP
59998340,906746999999.9984,6727999999.998614,134.7721462544865,112.1364357747,15112.8681226847,VOIP
50232156,648000000.0003306,11999999.997866603,54.00000000962783,0.2388908013,12.9001032725,VOIP
50233667,648000000.0021067,11999999.997806404,54.00000001004674,0.2388836156,12.8997152448,VOIP
59573244,17639999999.999313,125999999.99999508,140.0,2.1150434581,296.106084134,VOIP
59999502,893913000000.0018,6753000000.002782,132.3727232340639,112.5509341728,14898.6736589914,VOIP
50231580,648000000.0021086,12000000.001155306,53.99999999497684,0.2388935407,12.9002511966,VOIP
50231576,647999999.9989787,11999999.999981087,54.00000000000001,0.2388935597,12.9002522238,VOIP
59571828,17639999999.99813,126000000.00062491,139.99999999929082,2.1150937319,296.1131224645,VOIP
59998128,886200999999.9976,6731999999.998598,131.64007724304548,112.2035007492,14770.4775055648,VOIP
50232481,648000000.0004253,11999999.99805439,54.000000008790686,0.2388892557,12.9000198099,VOIP
50232474,647999999.9981819,11999999.998570986,54.00000000627906,0.238889289,12.9000216075,VOIP
59570123,17640000000.000687,125999999.99809015,140.0000000021275,2.1151542695,296.1215977345,VOIP
59997691,909897000000.0007,6739999999.999232,134.99955489615792,112.3376564608,15165.5336202855,VOIP
50229304,648000000.0024472,12000000.00162661,53.99999999288419,0.2389043655,12.9008357353,VOIP
50229382,648000000.0023332,12000000.001066398,53.99999999539564,0.2389039945,12.9008157019,VOIP
59572554,17640000000.001717,125999999.9986506,140.00000000151297,2.1150679556,296.1095137872,VOIP
59999839,893618999999.9977,6735000000.001506,132.68285077948002,112.250301205,14893.6899647347,VOIP
50232780,648000000.0024294,11999999.999951964,54.00000000041861,0.2388878338,12.8999430253,VOIP
50232775,648000000.0015973,12000000.00105284,53.99999999539533,0.2388878576,12.8999443093,VOIP
59568939,17640000000.00104,125999999.99915646,140.00000000094553,2.1151963106,296.127483486,VOIP
59984523,892938999999.998,6736999999.998469,132.54252634706856,112.3123042922,14886.1565507489,VOIP
50230584,647999999.9987592,12000000.000442117,53.99999999790707,0.2388982776,12.9005069899,VOIP
50231722,648000000.0024102,11999999.997533048,54.000000011302134,0.2388928653,12.9002147289,VOIP
59573753,17508000000.000904,124999999.99807678,140.06400000216223,2.0982394713,293.8878133127,VOIP
59998327,891985999999.9985,6736999999.997303,132.40106872500454,112.2864642542,14866.8478706081,VOIP
50230153,648000000.0015495,12000000.002075108,53.99999999079114,0.2389003275,12.9006176828,VOIP
50230319,647999999.9997337,11999999.997669589,54.00000001046466,0.2388995379,12.9005750491,VOIP
59570645,17639999999.99835,126000000.00245614,139.99999999725785,2.1151357351,296.1190029082,VOIP
59991004,892221000000.0004,6720999999.9999,132.75122749591037,112.0334642174,14872.579895479,VOIP
50231270,648000000.0014056,12000000.00011905,53.99999999958141,0.238895015,12.9003308099,VOIP
50231666,648000000.0021131,12000000.001248412,53.99999999455824,0.2388931317,12.9002291105,VOIP
59571546,17639999999.999886,125999999.99833968,140.0000000018439,2.1151037443,296.1145242059,VOIP
59993444,894077999999.9994,6738000000.000849,132.69189670523699,112.3122719876,14902.9283933091,VOIP
50230437,647999999.9990349,11999999.998493817,54.0000000066974,0.2388989767,12.9005447434,VOIP
50234003,648000000.0011119,11999999.998811254,54.00000000544201,0.2388820178,12.8996289625,VOIP
59571861,17639999999.997967,125999999.99836853,140.0000000017966,2.1150925602,296.1129584318,VOIP
59999966,891928000000.001,6719999999.999842,132.72738095238424,112.0000634667,14865.4750904359,VOIP
50231610,648000000.0002053,11999999.999910781,54.00000000041859,0.238893398,12.9002434921,VOIP
50234967,647999999.9993246,11999999.998964189,54.000000004604864,0.2388774337,12.8993814209,VOIP
59569294,17508000000.00043,125000000.0028577,140.06399999680136,2.098396533,293.9098119914,VOIP
59993089,893520999999.999,6727999999.999328,132.80633174793226,112.1462507123,14893.7321763845,VOIP
50229242,648000000.0010812,12000000.002159417,53.99999999037273,0.2389046604,12.9008516593,VOIP
50233566,647999999.9986814,11999999.99774298,54.000000010046705,0.2388840959,12.899741181,VOIP
59573551,17639999999.99888,126000000.00237493,139.9999999973523,2.1150325587,296.1045582124,VOIP
59990464,890943999999.998,6729999999.997161,132.38395245176432,112.1844965226,14851.427053473,VOIP
50232036,647999999.9986377,11999999.998393392,54.000000007116206,0.238891372,12.9001340897,VOIP
50232329,648000000.0013071,11999999.999838158,54.00000000083721,0.2388899786,12.9000588446,VOIP
59568840,17640000000.00012,125999999.99706496,140.0000000032621,2.1151998259,296.1279756329,VOIP
59996460,918857000000.0021,6728000000.00245,136.57208680137745,112.1399495904,15315.1869293622,VOIP
50233675,647999999.9997667,11999999.99999568,54.0,0.2388835776,12.8997131904,VOIP
50332904,696000000.0023385,13000000.001236916,53.538461533547384,0.2582803488,13.8279325191,VOIP
59571922,17640000000.00256,125999999.99814604,140.00000000208027,2.1150903944,296.1126552204,VOIP
59992983,919599999999.9995,6734000000.000273,136.56073656073096,112.2464605569,15328.4593299853,VOIP
50234329,647999999.9986998,12000000.00109224,53.99999999497657,0.2388804676,12.8995452492,VOIP
50232500,648000000.0013645,12000000.0009555,53.99999999581396,0.2388891654,12.9000149306,VOIP
59571052,17639999999.99736,126000000.00142789,139.9999999983925,2.1151212841,296.1169797706,VOIP
59998346,917591000000.0006,6724000000.001483,136.46505056510978,112.0697560563,15293.6049270425,VOIP
50234036,648000000.0006232,12000000.000197591,53.999999999162775,0.2388818609,12.8996204884,VOIP
50236507,647999999.9996315,11999999.998318626,54.000000007535476,0.2388701109,12.8989859904,VOIP
59569953,17640000000.002026,125999999.99801463,140.00000000222204,2.1151603057,296.1224428027,VOIP
59990570,914614999999.998,6707000000.002596,136.36722826891963,111.8009047089,15245.9794931103,VOIP
50234269,648000000.0004376,12000000.00010113,53.999999999581384,0.2388807529,12.8995606565,VOIP
50234541,647999999.9991854,12000000.002310589,53.99999998953447,0.2388794595,12.8994908105,VOIP
59574338,17507999999.999012,124999999.99850735,140.06400000166462,2.0982188673,293.884927433,VOIP
59998347,912329000000.001,6702999999.998266,136.10756377744846,111.7197445456,15205.9022559405,VOIP
50232968,647999999.9992793,11999999.99756803,54.0000000108838,0.2388869397,12.8998947464,VOIP
50235175,647999999.9999163,11999999.997858804,54.00000000962841,0.2388764446,12.8993280107,VOIP
59570527,17508000000.002716,124999999.99908371,140.06400000104844,2.0983531,293.9037286006,VOIP
59984734,916712999999.9978,6716999999.997467,136.47655203220836,111.9784910607,15282.4383617338,VOIP
50236534,648000000.0024576,12000000.00246431,53.99999998911541,0.2388699826,12.8989790578,VOIP
50234319,647999999.999955,11999999.998417716,54.00000000711653,0.2388805151,12.8995478171,VOIP
59566600,17639999999.999184,126000000.0019088,139.99999999787264,2.115279368,296.1391115155,VOIP
59984689,920085000000.0028,6733000000.001667,136.6530521312602,112.245309799,15338.6641714522,VOIP
50233583,647999999.999575,11999999.999899104,54.000000000418616,0.2388840151,12.8997368155,VOIP
50236116,648000000.0012113,11999999.999092132,54.00000000418635,0.2388719701,12.8990863864,VOIP
59572561,17640000000.000626,126000000.00034489,139.99999999962176,2.1150677071,296.1094789932,VOIP
59999369,919373000000.0027,6738000000.000768,136.44597803501009,112.3011810341,15323.0444806845,VOIP
50235253,648000000.0006894,11999999.997966146,54.00000000920979,0.2388760737,12.899307982,VOIP
50236563,648000000.0013549,12000000.002071766,53.999999990789966,0.2388698447,12.8989716116,VOIP
59570509,17639999999.997868,125999999.99807002,140.0000000021275,2.1151405639,296.1196789505,VOIP
59987143,916690000000.0023,6716999999.999076,136.47312788449136,111.9739941607,15281.4412248305,VOIP
50232144,647999999.9994894,11999999.99943241,54.00000000251161,0.2388908584,12.9001063542,VOIP
50236461,647999999.9991641,12000000.002031192,53.99999999078998,0.2388703297,12.8989978016,VOIP
59570515,17640000000.001507,126000000.00039372,139.9999999995745,2.1151403509,296.1196491251,VOIP
